SEMANA,FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,REC.AREA ROLLO,REC.AREA SELLADO,RECUPERADO DEVOLUCION ROLLO,HORAS DE TRABAJO,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",2,8,ANDRES,SAP-1899,CRYSTAL,,HIELO,30X60+4,1 CARA,62.0 CM,4,162.75,167.5,CORTE NORMAL,06:15 PM,08:14 PM,70.59,140,100.00%,0,0.00%,0,0.00%,140,100.00%,,,,1.98,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",2,8,ANDRES,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,0,260.40,0,CAMBIO DE MEDIDA,08:05 PM,08:14 PM,0.00,0,0.00%,6,100.00%,0,#DIV/0!,6,#DIV/0!,,,,0.15,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",2,11,ANDRES,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,7,158.10,167.2,CORTE NORMAL,12:30 PM,03:47 PM,47.21,155,100.00%,0,0.00%,0,0.00%,155,100.00%,,,,3.28,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",2,11,ANDRES,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,8,158.10,167.3,CORTE NORMAL,03:47 PM,06:35 PM,46.07,129,100.00%,0,0.00%,0,0.00%,129,100.00%,,,,2.80,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",2,11,ANDRES,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,9,158.10,164.8,CORTE NORMAL,06:35 PM,08:30 PM,45.91,88,100.00%,0,0.00%,0,0.00%,88,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,2,J.MANUEL,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,4,54.00,58.2,CORTE NORMAL,08:25 PM,01:10 AM,49.05,233,100.00%,0,0.00%,0,0.00%,233,100.00%,,,,4.75,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,2,J.MANUEL,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,5,54.00,59.3,PARO DE MAQUINA,01:10 AM,04:52 AM,52.43,194,99.90%,0,0.00%,0.2,0.10%,194.2,100.00%,,,,3.70,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,4,J.MANUEL,SAP-110419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,24,63.00,61.04,CORTE NORMAL,08:40 PM,12:35 AM,50.30,197,100.00%,0,0.00%,0,0.00%,197,100.00%,,,,3.92,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,4,J.MANUEL,SAP-110419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,25,63.00,61.7,BAJADA DE GLOBO,12:35 AM,03:55 AM,49.20,164,98.20%,3,1.80%,0,0.00%,167,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,4,J.MANUEL,SAP-110419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,26,63.00,61.2,PARO DE MAQUINA,03:55 AM,04:30 AM,34.29,20,72.99%,7,25.55%,0.4,2.00%,27.4,100.54%,,,,0.58,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,20,29.00,31.6,CORTE NORMAL,09:50 PM,11:50 PM,15.50,31,100.00%,0,0.00%,0,0.00%,31,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,21,29.00,30.1,BAJADA DE GLOBO,11:50 PM,03:52 AM,15.87,64,98.16%,1.2,1.84%,0,0.00%,65.2,100.00%,,,,4.03,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,22,29.00,30.6,PARO DE MAQUINA,03:52 AM,05:15 AM,16.63,23,99.14%,0,0.00%,0.2,0.87%,23.2,100.01%,,,,1.38,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,8,J.MANUEL,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,1,260.40,268.04,CORTE NORMAL,09:14 PM,12:04 AM,54.71,155,100.00%,0,0.00%,0,0.00%,155,100.00%,,,,2.83,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,8,J.MANUEL,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,2,260.40,262.6,CORTE NORMAL,12:07 AM,03:35 AM,53.37,185,100.00%,0,0.00%,0,0.00%,185,100.00%,,,,3.47,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,8,J.MANUEL,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,3,260.40,263.4,PARO DE MAQUINA,03:35 AM,05:05 AM,54.67,82,99.39%,0,0.00%,0.5,0.61%,82.5,100.00%,,,,1.50,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,11,J.MANUEL,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,10,158.10,167.61,CORTE NORMAL,08:30 PM,12:27 AM,45.57,180,100.00%,0,0.00%,0,0.00%,180,100.00%,,,,3.95,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,11,J.MANUEL,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,11,158.10,165.15,CORTE NORMAL,12:27 AM,03:45 AM,45.45,150,100.00%,0,0.00%,0,0.00%,150,100.00%,,,,3.30,,,,,,,,,,,,,,,,,,
15,"sábado, 13 de abril de 2019",3,11,J.MANUEL,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,12,158.10,166.2,PARO DE MAQUINA,03:45 AM,05:05 AM,45.00,60,99.67%,0,0.00%,0.2,0.33%,60.2,100.00%,,,,1.33,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,2,ANDRES,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,0,54.00,0,ARRANQUE,10:35 AM,11:05 AM,0.00,0,0.00%,12,93.75%,0.8,#DIV/0!,12.8,#DIV/0!,,,,0.50,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,2,ANDRES,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,6,54.00,58.2,CORTE NORMAL,11:05 AM,01:09 PM,53.23,110,100.00%,0,0.00%,0,0.00%,110,100.00%,,,,2.07,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,4,ANDRES,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,0,63.00,0,ARRANQUE,10:15 AM,10:30 AM,0.00,0,0.00%,7.2,84.71%,1.3,#DIV/0!,8.5,#DIV/0!,,,,0.25,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,4,ANDRES,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,1,63.00,59.6,CORTE NORMAL,10:30 AM,11:37 AM,50.15,56,100.00%,0,0.00%,0,0.00%,56,100.00%,,,,1.12,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,5,ANDRES,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,0,29.00,0,ARRANQUE,01:10 PM,02:08 PM,0.00,0,#DIV/0!,,#DIV/0!,,#DIV/0!,0,#DIV/0!,,,,0.97,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,7,ANDRES,SAP-1959,QUESOS  LA HACIENDA,,PLANA AD,19X25,2 CARAS,50.0 CM,0,93.50,0,ARRANQUE,11:15 AM,11:35 AM,0.00,0,0.00%,7.8,97.50%,0.2,#DIV/0!,8,#DIV/0!,,,,0.33,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,7,ANDRES,SAP-1959,QUESOS  LA HACIENDA,,PLANA AD,19X25,2 CARAS,50.0 CM,1,93.50,1,CORTE NORMAL,11:35 AM,01:15 PM,27.60,46,100.00%,0,0.00%,0,0.00%,46,100.00%,,,,1.67,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,11,ANDRES,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,0,158.10,0,ARRANQUE,12:20 PM,12:45 PM,0.00,0,0.00%,5,94.34%,0.3,#DIV/0!,5.3,#DIV/0!,,,,0.42,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,13,ANDRES,SAP-150419,PROINVEL,,ROLLO,15X27,N/A,30.0 CM,0,27.00,0,ARRANQUE,11:00 AM,12:25 PM,0.00,0,0.00%,12.5,96.15%,0.5,#DIV/0!,13,#DIV/0!,,,,1.42,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",1,13,ANDRES,SAP-150419,PROINVEL,,ROLLO,15X27,N/A,30.0 CM,1,27.00,32.5,BAJADA DE GLOBO,12:25 PM,01:28 PM,14.29,15,91.46%,1.4,8.54%,0,0.00%,16.4,100.00%,,,,1.05,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,2,J.MANUEL,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,7,54.00,58.63,CORTE NORMAL,01:08 PM,04:30 PM,54.06,182,100.00%,0,0.00%,0,0.00%,182,100.00%,,,,3.37,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,2,J.MANUEL,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,8,54.00,57.9,CORTE NORMAL,04:30 PM,08:20 PM,53.22,204,100.00%,0,0.00%,0,0.00%,204,100.00%,,,,3.83,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,4,J.MANUEL,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,2,63.00,62.4,BAJADA DE GLOBO,11:37 AM,03:57 PM,46.62,202,98.06%,4,1.94%,0,0.00%,206,100.00%,,,,4.33,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,4,J.MANUEL,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,3,63.00,62.9,BAJADA DE GLOBO,03:57 PM,04:54 PM,46.32,44,91.67%,4,8.33%,0,0.00%,48,100.00%,,,,0.95,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,4,J.MANUEL,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,4,63.00,62.9,BAJADA DE GLOBO,04:54 PM,05:20 PM,48.46,21,87.50%,3,12.50%,0,0.00%,24,100.00%,,,,0.43,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,4,J.MANUEL,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,5,63.00,63.2,BAJADA DE GLOBO,05:20 PM,07:44 PM,36.40,108,,5,,0,2.97,,,,,,2.40,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,4,J.MANUEL,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,6,63.00,62.3,BAJADA DE GLOBO,07:44 PM,08:18 PM,42.35,24,,4,,0,0.57,,,,,,0.57,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,4,J.MANUEL,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,7,63.00,62.7,BAJADA DE GLOBO,08:18 PM,08:55 PM,35.68,22,91.67%,2,8.33%,0,0.00%,24,100.00%,,,,0.62,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,0,29.00,0,ARRANQUE,02:00 PM,02:08 PM,0.00,0,0.00%,3.1,100.00%,0,#DIV/0!,3.1,#DIV/0!,,,,0.13,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,23,29.00,29.8,CORTE NORMAL,02:08 PM,04:50 PM,14.44,39,100.00%,0,0.00%,0,0.00%,39,100.00%,,,,2.70,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,0,29.00,0,INESTABILIDAD,04:50 PM,05:20 PM,0.00,0,0.00%,3,88.24%,0.4,#DIV/0!,3.4,#DIV/0!,,,,0.50,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,5,J.MANUEL,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,24,29.00,30,CORTE NORMAL,05:20 PM,08:40 PM,15.00,50,100.00%,0,0.00%,0,0.00%,50,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,7,J.MANUEL,SAP-1959,QUESOS  LA HACIENDA,,PLANA AD,19X25,2 CARAS,50.0 CM,2,93.50,94.3,CORTE NORMAL,01:15 PM,04:22 PM,28.24,88,100.00%,0,0.00%,0,0.00%,88,100.00%,,,,3.12,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,7,J.MANUEL,SAP-1959,QUESOS  LA HACIENDA,,PLANA AD,19X25,2 CARAS,50.0 CM,3,93.50,92.2,CORTE NORMAL,04:22 PM,07:40 PM,26.06,86,0,0,,0,3.30,,,,,,3.30,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,7,J.MANUEL,SAP-1959B,QUESOS  LA HACIENDA,,PLANA AD,23X32,2 CARAS,64.0 CM,0,93.50,0,CAMBIO DE MEDIDA,07:40 PM,07:50 PM,0.00,0,0.00%,8,100.00%,0,#DIV/0!,8,#DIV/0!,,,,0.17,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,8,J.MANUEL,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,0,260.40,0,ARRANQUE,02:50 PM,03:05 PM,0.00,0,0.00%,8,100.00%,0,#DIV/0!,8,#DIV/0!,,,,0.25,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,8,J.MANUEL,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,4,260.40,264.7,CORTE NORMAL,03:05 PM,05:28 PM,52.45,125,100.00%,0,0.00%,0,0.00%,125,100.00%,,,,2.38,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,8,J.MANUEL,SAP-1941,ROLLY STONE,,HIELO,40X78,1 CARA,78.0 CM,5,260.40,268.96,CORTE NORMAL,05:28 PM,08:00 PM,53.68,136,100.00%,0,0.00%,0,0.00%,136,100.00%,,,,2.53,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,8,J.MANUEL,SAP-1995,TECNOPUE,,HIELO,30X59+6+9,1 CARA,74.0 CM,0,133.00,0,CAMBIO DE MEDIDA,08:00 PM,08:10 PM,0.00,0,0.00%,4,100.00%,0,#DIV/0!,4,#DIV/0!,,,,0.17,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,11,J.MANUEL,SAP-1914A,ISSI,,HIELO,25X57,1 CARA,57.0 CM,13,158.10,164,CORTE NORMAL,12:45 PM,03:00 PM,47.11,106,100.00%,0,0.00%,0,0.00%,106,100.00%,,,,2.25,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,11,J.MANUEL,SAP-1956,SAN MARTIN,,HIELO,22.5X54,1 CARA,54.0 CM,0,162.70,0,CAMBIO DE MEDIDA,03:00 PM,03:08 PM,0.00,0,0.00%,2,100.00%,0,#DIV/0!,2,#DIV/0!,,,,0.13,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,11,J.MANUEL,SAP-1956,SAN MARTIN,,HIELO,22.5X54,1 CARA,54.0 CM,1,162.70,169.7,CORTE NORMAL,03:08 PM,05:50 PM,46.30,125,100.00%,0,0.00%,0,0.00%,125,100.00%,,,,2.70,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,11,J.MANUEL,SAP-1956,SAN MARTIN,,HIELO,22.5X54,1 CARA,54.0 CM,2,162.70,170.3,CORTE NORMAL,05:50 PM,08:15 PM,46.34,112,100.00%,0,0.00%,0,0.00%,112,100.00%,,,,2.42,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,13,J.MANUEL,SAP-150419,PROINVEL,,ROLLO,15X27,N/A,30.0 CM,2,27.00,30,CORTE NORMAL,01:25 PM,08:15 PM,15.80,108,0,0,,0,6.83,,,,,,6.83,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",2,13,J.MANUEL,SAP-150419,PROINVEL,,ROLLO,15X27,N/A,30.0 CM,3,27.00,29,CORTE NORMAL,08:15 PM,09:05 PM,15.60,13,100.00%,0,0.00%,0,0.00%,13,100.00%,,,,0.83,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,2,RUBEN,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,9,54.00,58.69,CORTE NORMAL,08:20 PM,11:55 PM,53.86,193,100.00%,0,0.00%,0,0.00%,193,100.00%,,,,3.58,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,2,RUBEN,SAP-1994A,X-24,,CAMISETA AD,29+17X57,1 CARA,92.0 CM,10,54.00,57.38,PARO DE MAQUINA,11:55 PM,01:57 AM,53.11,108,100.00%,0,0.00%,0,0.00%,108,100.00%,,,,2.03,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,4,RUBEN,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,8,63.00,60.2,BAJADA DE GLOBO,09:25 PM,10:35 PM,41.14,48,95.81%,2.1,4.19%,0,0.00%,50.1,100.00%,,,,1.17,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,4,RUBEN,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,9,63.00,61.65,CAMBIO DE FILTRO,10:44 PM,11:20 PM,51.67,31,89.08%,3.6,10.34%,0.2,0.65%,34.8,100.07%,,,,0.60,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,4,RUBEN,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,10,63.00,62.25,CORTE NORMAL,12:25 AM,04:30 AM,50.69,207,100.00%,0,0.00%,0,0.00%,207,100.00%,,,,4.08,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,5,RUBEN,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,25,29.00,29.14,CORTE NORMAL,08:40 PM,12:15 AM,14.79,53,93.97%,3.2,5.67%,0.2,0.38%,56.4,100.02%,,,,3.58,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,5,RUBEN,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,26,29.00,30.2,CORTE NORMAL,02:10 AM,04:25 AM,12.89,29,90.91%,2.7,8.46%,0.2,0.69%,31.9,100.06%,,,,2.25,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,7,RUBEN,SAP-1959B,QUESOS  LA HACIENDA,,PLANA AD,23X32,2 CARAS,64.0 CM,1,93.50,88,CORTE NORMAL,07:50 PM,11:40 PM,28.17,108,100.00%,0,0.00%,0,0.00%,108,100.00%,,,,3.83,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,7,RUBEN,SAP-1959B,QUESOS  LA HACIENDA,,PLANA AD,23X32,2 CARAS,64.0 CM,2,93.50,92.6,LIMPIEZA DE BOQUILLA,11:40 PM,01:11 AM,27.69,42,93.33%,2.5,5.56%,0.5,1.19%,45,100.08%,,,,1.52,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,7,RUBEN,SAP-1959B,QUESOS  LA HACIENDA,,PLANA AD,23X32,2 CARAS,64.0 CM,3,93.50,91.35,CORTE NORMAL,01:24 AM,04:12 AM,27.14,76,100.00%,0,0.00%,0,0.00%,76,100.00%,,,,2.80,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,7,RUBEN,SAP-2018,QUESOS CHILA  ,,PLANA AD,19X25,2 CARAS,50.0 CM,0,93.50,0,CAMBIO DE MEDIDA,04:12 AM,04:12 AM,#DIV/0!,0,0.00%,2,100.00%,0,#DIV/0!,2,#DIV/0!,,,,0.00,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,8,RUBEN,SAP-1995,TECNOPUE,,HIELO,30X59+6+9,1 CARA,74.0 CM,1,133.00,134.21,CORTE NORMAL,08:10 PM,10:55 PM,48.36,133,100.00%,0,0.00%,0,0.00%,133,100.00%,,,,2.75,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,8,RUBEN,SAP-1995,TECNOPUE,,HIELO,30X59+6+9,1 CARA,74.0 CM,2,133.00,137.09,CORTE NORMAL,10:55 PM,02:19 AM,48.82,166,100.00%,0,0.00%,0,0.00%,166,100.00%,,,,3.40,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,8,RUBEN,SAP-1995,TECNOPUE,,HIELO,30X59+6+9,1 CARA,74.0 CM,3,133.00,134.76,CORTE NORMAL,02:19 AM,04:46 AM,48.98,120,100.00%,0,0.00%,0,0.00%,120,100.00%,,,,2.45,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,11,RUBEN,SAP-1956,SAN MARTIN,,HIELO,22.5X54,1 CARA,54.0 CM,3,162.70,166.42,CORTE NORMAL,08:15 PM,11:05 PM,41.65,118,100.00%,0,0.00%,0,0.00%,118,100.00%,,,,2.83,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,11,RUBEN,SAP-1951,ULTRAHIELO,,HIELO,25X57,1 CARA,57.0 CM,1,158.10,167.68,CAMBIO DE MEDIDA,11:20 PM,02:08 AM,43.93,123,96.09%,4,3.13%,1,0.81%,128,100.03%,,,,2.80,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,11,RUBEN,SAP-1951,ULTRAHIELO,,HIELO,25X57,1 CARA,57.0 CM,2,158.10,167.65,CORTE NORMAL,02:08 AM,04:42 AM,44.81,115,100.00%,0,0.00%,0,0.00%,115,100.00%,,,,2.57,,,,,,,,,,,,,,,,,,
16,"lunes, 15 de abril de 2019",3,13,RUBEN,SAP-150419,PROINVEL,,ROLLO,15X27,N/A,30.0 CM,4,27.00,30.5,CORTE NORMAL,09:05 PM,04:00 AM,15.61,108,100.00%,0,0.00%,0,0.00%,108,100.00%,,,,6.92,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,4,ANDRES,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,11,63.00,60.4,CORTE NORMAL,04:30 AM,08:50 AM,51.92,225,100.00%,0,0.00%,0,0.00%,225,100.00%,,,,4.33,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,4,ANDRES,SAP-150419,BASURA AD,,BASURA AD,80X95,N/A,80.0 CM,12,63.00,59.9,CORTE NORMAL,08:50 AM,12:50 PM,49.50,198,100.00%,0,0.00%,0,0.00%,198,100.00%,,,,4.00,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,5,ANDRES,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,27,29.00,31.2,INESTABILIDAD,04:25 AM,06:12 AM,13.46,24,82.76%,5,17.24%,0,0.00%,29,100.00%,,,,1.78,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,5,ANDRES,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,0,29.00,0,LIMPIEZA DE BOQUILLA,06:45 AM,07:30 AM,0.00,0,0.00%,1.5,88.24%,0.2,#DIV/0!,1.7,#DIV/0!,,,,0.75,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,5,ANDRES,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,28,29.00,31,INESTABILIDAD,07:30 AM,11:28 AM,16.64,66,97.78%,1.5,2.22%,0,0.00%,67.5,100.00%,,,,3.97,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,5,ANDRES,SAP-110419,MONTERREY,,ROLLO,35X45,N/A,35.0 CM,29,29.00,30.5,INESTABILIDAD,11:28 AM,01:35 PM,16.06,34,94.44%,2,5.56%,0,0.00%,36,100.00%,,,,2.12,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,7,ANDRES,SAP-1959,QUESOS  LA HACIENDA,,PLANA AD,19X25,2 CARAS,50.0 CM,4,93.50,89.1,CORTE NORMAL,04:12 AM,06:25 AM,26.17,58,100.00%,0,0.00%,0,0.00%,58,100.00%,,,,2.22,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,7,ANDRES,SAP-2012,POLLO FELIZ,,CAMISETA AD,30+18X51,2 CARAS,48.0 CM,0,77.00,0,CAMBIO DE MEDIDA,08:00 AM,08:19 AM,0.00,0,0.00%,7,87.50%,1,#DIV/0!,8,#DIV/0!,,,,0.32,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,7,ANDRES,SAP-2012,POLLO FELIZ,,CAMISETA AD,30+18X51,2 CARAS,48.0 CM,1,77.00,70.87,CORTE NORMAL,08:19 AM,11:34 AM,29.85,97,100.00%,0,0.00%,0,0.00%,97,100.00%,,,,3.25,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,8,ANDRES,SAP-1995,TECNOPUE,,HIELO,30X59+6+9,1 CARA,74.0 CM,4,133.00,139.1,CORTE NORMAL,04:46 AM,08:10 AM,48.24,164,100.00%,0,0.00%,0,0.00%,164,100.00%,,,,3.40,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,8,ANDRES,SAP-1995,TECNOPUE,,HIELO,30X59+6+9,1 CARA,74.0 CM,5,133.00,136.9,CORTE NORMAL,08:10 AM,12:25 PM,49.18,209,100.00%,0,0.00%,0,0.00%,209,100.00%,,,,4.25,,,,,,,,,,,,,,,,,,
16,"martes, 16 de abril de 2019",1,11,ANDRES,SAP-1951,ULTRAHIELO,,HIELO,25X57,1 CARA,57.0 CM,3,158.10,167.7,CORTE NORMAL,04:42 AM,08:02 AM,45.00,150,100.00%,0,0.00%,0,0.00%,150,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
